2024-10-06 18:23:10,354 - INFO - Début de la mise à jour des 2618 lignes.
2024-10-06 18:23:26,997 - INFO - Succès : Mise à jour effectuée pour Latitude 45.1806746477571, Longitude 5.72005850424242
2024-10-06 18:23:26,997 - INFO - Ligne 1087/2618 : Mise à jour de la date et heure pour 43.8353015894571, 5.78583314934565
2024-10-06 18:23:27,009 - INFO - Succès : Mise à jour effectuée pour Latitude 43.8353015894571, Longitude 5.78583314934565
2024-10-06 18:23:27,010 - INFO - Ligne 1088/2618 : Mise à jour de la date et heure pour 43.5997495987433, 7.094723434072
2024-10-06 18:23:27,021 - INFO - Succès : Mise à jour effectuée pour Latitude 43.5997495987433, Longitude 7.094723434072
2024-10-06 18:23:27,022 - INFO - Ligne 1089/2618 : Mise à jour de la date et heure pour 50.9959079994751, 2.365994
2024-10-06 18:23:27,033 - INFO - Succès : Mise à jour effectuée pour Latitude 50.9959079994751, Longitude 2.365994
2024-10-06 18:23:27,034 - INFO - Ligne 1090/2618 : Mise à jour de la date et heure pour 47.8005658610427, 3.57639077544232
2024-10-06 18:23:27,045 - INFO - Succès : Mise à jour effectuée pour Latitude 47.8005658610427, Longitude 3.57639077544232
2024-10-06 18:23:27,046 - INFO - Ligne 1091/2618 : Mise à jour de la date et heure pour 48.8277822163547, 2.32749896854232
2024-10-06 18:23:27,060 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8277822163547, Longitude 2.32749896854232
2024-10-06 18:23:27,060 - INFO - Ligne 1092/2618 : Mise à jour de la date et heure pour 45.9293204617359, 2.82980992596343
2024-10-06 18:23:27,079 - INFO - Succès : Mise à jour effectuée pour Latitude 45.9293204617359, Longitude 2.82980992596343
2024-10-06 18:23:27,079 - INFO - Ligne 1093/2618 : Mise à jour de la date et heure pour 46.9429682344805, 2.00326104989222
2024-10-06 18:23:27,101 - INFO - Succès : Mise à jour effectuée pour Latitude 46.9429682344805, Longitude 2.00326104989222
2024-10-06 18:23:27,102 - INFO - Ligne 1094/2618 : Mise à jour de la date et heure pour 49.4280668762657, 1.05777523020358
2024-10-06 18:23:27,121 - INFO - Succès : Mise à jour effectuée pour Latitude 49.4280668762657, Longitude 1.05777523020358
2024-10-06 18:23:27,122 - INFO - Ligne 1095/2618 : Mise à jour de la date et heure pour 45.6088219994633, 0.099722
2024-10-06 18:23:27,138 - INFO - Succès : Mise à jour effectuée pour Latitude 45.6088219994633, Longitude 0.099722
2024-10-06 18:23:27,139 - INFO - Ligne 1096/2618 : Mise à jour de la date et heure pour 43.307777999464, -0.322778
2024-10-06 18:23:27,154 - INFO - Succès : Mise à jour effectuée pour Latitude 43.307777999464, Longitude -0.322778
2024-10-06 18:23:27,155 - INFO - Ligne 1097/2618 : Mise à jour de la date et heure pour 47.304163999465, 5.02
2024-10-06 18:23:27,170 - INFO - Succès : Mise à jour effectuée pour Latitude 47.304163999465, Longitude 5.02
2024-10-06 18:23:27,171 - INFO - Ligne 1098/2618 : Mise à jour de la date et heure pour 50.3274999994726, 3.4
2024-10-06 18:23:27,185 - INFO - Succès : Mise à jour effectuée pour Latitude 50.3274999994726, Longitude 3.4
2024-10-06 18:23:27,185 - INFO - Ligne 1099/2618 : Mise à jour de la date et heure pour 48.8594439994682, 2.351111
2024-10-06 18:23:27,198 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8594439994682, Longitude 2.351111
2024-10-06 18:23:27,198 - INFO - Ligne 1100/2618 : Mise à jour de la date et heure pour 50.3647189994728, 3.523611
2024-10-06 18:23:27,210 - INFO - Succès : Mise à jour effectuée pour Latitude 50.3647189994728, Longitude 3.523611
2024-10-06 18:23:27,210 - INFO - Ligne 1101/2618 : Mise à jour de la date et heure pour 50.6938919994739, 1.576389
2024-10-06 18:23:27,222 - INFO - Succès : Mise à jour effectuée pour Latitude 50.6938919994739, Longitude 1.576389
2024-10-06 18:23:27,223 - INFO - Ligne 1102/2618 : Mise à jour de la date et heure pour 50.3666639994728, 3.082778
2024-10-06 18:23:27,235 - INFO - Succès : Mise à jour effectuée pour Latitude 50.3666639994728, Longitude 3.082778
2024-10-06 18:23:27,236 - INFO - Ligne 1103/2618 : Mise à jour de la date et heure pour 48.8174999994681, 2.395
2024-10-06 18:23:27,248 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8174999994681, Longitude 2.395
2024-10-06 18:23:27,248 - INFO - Ligne 1104/2618 : Mise à jour de la date et heure pour 49.2713919994693, 6.1325
2024-10-06 18:23:27,260 - INFO - Succès : Mise à jour effectuée pour Latitude 49.2713919994693, Longitude 6.1325
2024-10-06 18:23:27,261 - INFO - Ligne 1105/2618 : Mise à jour de la date et heure pour 49.2713919994693, 6.1325
2024-10-06 18:23:27,277 - INFO - Succès : Mise à jour effectuée pour Latitude 49.2713919994693, Longitude 6.1325
2024-10-06 18:23:27,278 - INFO - Ligne 1106/2618 : Mise à jour de la date et heure pour 48.347485698642, -1.20222432789
2024-10-06 18:23:27,293 - INFO - Succès : Mise à jour effectuée pour Latitude 48.347485698642, Longitude -1.20222432789
2024-10-06 18:23:27,294 - INFO - Ligne 1107/2618 : Mise à jour de la date et heure pour 51.0520729569392, 2.35378367375565
2024-10-06 18:23:27,309 - INFO - Succès : Mise à jour effectuée pour Latitude 51.0520729569392, Longitude 2.35378367375565
2024-10-06 18:23:27,310 - INFO - Ligne 1108/2618 : Mise à jour de la date et heure pour 51.0338297678657, 2.33519753052722
2024-10-06 18:23:27,327 - INFO - Succès : Mise à jour effectuée pour Latitude 51.0338297678657, Longitude 2.33519753052722
2024-10-06 18:23:27,328 - INFO - Ligne 1109/2618 : Mise à jour de la date et heure pour 49.0202023170884, 1.13871343730275
2024-10-06 18:23:27,343 - INFO - Succès : Mise à jour effectuée pour Latitude 49.0202023170884, Longitude 1.13871343730275
2024-10-06 18:23:27,344 - INFO - Ligne 1110/2618 : Mise à jour de la date et heure pour 48.7608889994679, 1.233781
2024-10-06 18:23:27,358 - INFO - Succès : Mise à jour effectuée pour Latitude 48.7608889994679, Longitude 1.233781
2024-10-06 18:23:27,358 - INFO - Ligne 1111/2618 : Mise à jour de la date et heure pour 45.6995329994633, 4.829694
2024-10-06 18:23:27,373 - INFO - Succès : Mise à jour effectuée pour Latitude 45.6995329994633, Longitude 4.829694
2024-10-06 18:23:27,373 - INFO - Ligne 1112/2618 : Mise à jour de la date et heure pour 45.9863829994635, 4.719281
2024-10-06 18:23:27,385 - INFO - Succès : Mise à jour effectuée pour Latitude 45.9863829994635, Longitude 4.719281
2024-10-06 18:23:27,386 - INFO - Ligne 1113/2618 : Mise à jour de la date et heure pour 43.4282193232058, 3.6035558296341
2024-10-06 18:23:27,398 - INFO - Succès : Mise à jour effectuée pour Latitude 43.4282193232058, Longitude 3.6035558296341
2024-10-06 18:23:27,399 - INFO - Ligne 1114/2618 : Mise à jour de la date et heure pour 51.0338297678657, 2.33519753052722
2024-10-06 18:23:27,411 - INFO - Succès : Mise à jour effectuée pour Latitude 51.0338297678657, Longitude 2.33519753052722
2024-10-06 18:23:27,411 - INFO - Ligne 1115/2618 : Mise à jour de la date et heure pour 45.2747534308148, 3.68791661796576
2024-10-06 18:23:27,424 - INFO - Succès : Mise à jour effectuée pour Latitude 45.2747534308148, Longitude 3.68791661796576
2024-10-06 18:23:27,424 - INFO - Ligne 1116/2618 : Mise à jour de la date et heure pour 45.271894982689, 5.6790270589692
2024-10-06 18:23:27,436 - INFO - Succès : Mise à jour effectuée pour Latitude 45.271894982689, Longitude 5.6790270589692
2024-10-06 18:23:27,436 - INFO - Ligne 1117/2618 : Mise à jour de la date et heure pour 42.6958700001418, 2.88848299977518
2024-10-06 18:23:27,448 - INFO - Succès : Mise à jour effectuée pour Latitude 42.6958700001418, Longitude 2.88848299977518
2024-10-06 18:23:27,448 - INFO - Ligne 1118/2618 : Mise à jour de la date et heure pour 45.4479800001969, 4.38876400007321
2024-10-06 18:23:27,460 - INFO - Succès : Mise à jour effectuée pour Latitude 45.4479800001969, Longitude 4.38876400007321
2024-10-06 18:23:27,461 - INFO - Ligne 1119/2618 : Mise à jour de la date et heure pour 43.3108000001887, -0.391543000146688
2024-10-06 18:23:27,472 - INFO - Succès : Mise à jour effectuée pour Latitude 43.3108000001887, Longitude -0.391543000146688
2024-10-06 18:23:27,473 - INFO - Ligne 1120/2618 : Mise à jour de la date et heure pour 45.7352900001264, 4.8297939998526
2024-10-06 18:23:27,488 - INFO - Succès : Mise à jour effectuée pour Latitude 45.7352900001264, Longitude 4.8297939998526
2024-10-06 18:23:27,489 - INFO - Ligne 1121/2618 : Mise à jour de la date et heure pour 46.6713200001368, 5.55661999971506
2024-10-06 18:23:27,505 - INFO - Succès : Mise à jour effectuée pour Latitude 46.6713200001368, Longitude 5.55661999971506
2024-10-06 18:23:27,506 - INFO - Ligne 1122/2618 : Mise à jour de la date et heure pour 45.7748199998086, 4.89857200041154
2024-10-06 18:23:27,518 - INFO - Succès : Mise à jour effectuée pour Latitude 45.7748199998086, Longitude 4.89857200041154
2024-10-06 18:23:27,518 - INFO - Ligne 1123/2618 : Mise à jour de la date et heure pour 50.5353849998623, 2.63569199974933
2024-10-06 18:23:27,534 - INFO - Succès : Mise à jour effectuée pour Latitude 50.5353849998623, Longitude 2.63569199974933
2024-10-06 18:23:27,534 - INFO - Ligne 1124/2618 : Mise à jour de la date et heure pour 48.1152100001935, -1.67308799988918
2024-10-06 18:23:27,550 - INFO - Succès : Mise à jour effectuée pour Latitude 48.1152100001935, Longitude -1.67308799988918
2024-10-06 18:23:27,550 - INFO - Ligne 1125/2618 : Mise à jour de la date et heure pour 47.3441400000065, 0.653778000432585
2024-10-06 18:23:27,565 - INFO - Succès : Mise à jour effectuée pour Latitude 47.3441400000065, Longitude 0.653778000432585
2024-10-06 18:23:27,566 - INFO - Ligne 1126/2618 : Mise à jour de la date et heure pour -21.3128950000391, 55.4741939995754
2024-10-06 18:23:27,581 - INFO - Succès : Mise à jour effectuée pour Latitude -21.3128950000391, Longitude 55.4741939995754
2024-10-06 18:23:27,582 - INFO - Ligne 1127/2618 : Mise à jour de la date et heure pour 45.2626650002923, 1.76275199968717
2024-10-06 18:23:27,596 - INFO - Succès : Mise à jour effectuée pour Latitude 45.2626650002923, Longitude 1.76275199968717
2024-10-06 18:23:27,596 - INFO - Ligne 1128/2618 : Mise à jour de la date et heure pour 46.5869600000919, 0.358457999723541
2024-10-06 18:23:27,610 - INFO - Succès : Mise à jour effectuée pour Latitude 46.5869600000919, Longitude 0.358457999723541
2024-10-06 18:23:27,610 - INFO - Ligne 1129/2618 : Mise à jour de la date et heure pour 45.0147800000761, -0.533942000420932
2024-10-06 18:23:27,623 - INFO - Succès : Mise à jour effectuée pour Latitude 45.0147800000761, Longitude -0.533942000420932
2024-10-06 18:23:27,623 - INFO - Ligne 1130/2618 : Mise à jour de la date et heure pour 42.6713330000912, 9.43463900001473
2024-10-06 18:23:27,636 - INFO - Succès : Mise à jour effectuée pour Latitude 42.6713330000912, Longitude 9.43463900001473
2024-10-06 18:23:27,636 - INFO - Ligne 1131/2618 : Mise à jour de la date et heure pour 46.0722240002064, 5.82083300042506
2024-10-06 18:23:27,649 - INFO - Succès : Mise à jour effectuée pour Latitude 46.0722240002064, Longitude 5.82083300042506
2024-10-06 18:23:27,650 - INFO - Ligne 1132/2618 : Mise à jour de la date et heure pour 50.3088599999415, 2.80736899956143
2024-10-06 18:23:27,662 - INFO - Succès : Mise à jour effectuée pour Latitude 50.3088599999415, Longitude 2.80736899956143
2024-10-06 18:23:27,662 - INFO - Ligne 1133/2618 : Mise à jour de la date et heure pour 48.6450000001438, -0.458333000235777
2024-10-06 18:23:27,676 - INFO - Succès : Mise à jour effectuée pour Latitude 48.6450000001438, Longitude -0.458333000235777
2024-10-06 18:23:27,676 - INFO - Ligne 1134/2618 : Mise à jour de la date et heure pour 48.8733330000044, 2.33027800029853
2024-10-06 18:23:27,689 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8733330000044, Longitude 2.33027800029853
2024-10-06 18:23:27,690 - INFO - Ligne 1135/2618 : Mise à jour de la date et heure pour 48.5848240000138, 6.48390000040868
2024-10-06 18:23:27,705 - INFO - Succès : Mise à jour effectuée pour Latitude 48.5848240000138, Longitude 6.48390000040868
2024-10-06 18:23:27,706 - INFO - Ligne 1136/2618 : Mise à jour de la date et heure pour 47.5949129999996, 7.56817499969113
2024-10-06 18:23:27,723 - INFO - Succès : Mise à jour effectuée pour Latitude 47.5949129999996, Longitude 7.56817499969113
2024-10-06 18:23:27,724 - INFO - Ligne 1137/2618 : Mise à jour de la date et heure pour 50.4491399998364, 2.89999999999557
2024-10-06 18:23:27,738 - INFO - Succès : Mise à jour effectuée pour Latitude 50.4491399998364, Longitude 2.89999999999557
2024-10-06 18:23:27,739 - INFO - Ligne 1138/2618 : Mise à jour de la date et heure pour 48.9193569998863, 8.15845799983553
2024-10-06 18:23:27,757 - INFO - Succès : Mise à jour effectuée pour Latitude 48.9193569998863, Longitude 8.15845799983553
2024-10-06 18:23:27,757 - INFO - Ligne 1139/2618 : Mise à jour de la date et heure pour 48.7296940002108, 1.35847200002767
2024-10-06 18:23:27,774 - INFO - Succès : Mise à jour effectuée pour Latitude 48.7296940002108, Longitude 1.35847200002767
2024-10-06 18:23:27,775 - INFO - Ligne 1140/2618 : Mise à jour de la date et heure pour 48.5157000002352, 7.68781900008216
2024-10-06 18:23:27,792 - INFO - Succès : Mise à jour effectuée pour Latitude 48.5157000002352, Longitude 7.68781900008216
2024-10-06 18:23:27,792 - INFO - Ligne 1141/2618 : Mise à jour de la date et heure pour 45.9096999999883, 6.11824999958726
2024-10-06 18:23:27,807 - INFO - Succès : Mise à jour effectuée pour Latitude 45.9096999999883, Longitude 6.11824999958726
2024-10-06 18:23:27,807 - INFO - Ligne 1142/2618 : Mise à jour de la date et heure pour 42.5358300001085, 9.47597199989833
2024-10-06 18:23:27,819 - INFO - Succès : Mise à jour effectuée pour Latitude 42.5358300001085, Longitude 9.47597199989833
2024-10-06 18:23:27,820 - INFO - Ligne 1143/2618 : Mise à jour de la date et heure pour 46.1351360000773, -1.11708600006922
2024-10-06 18:23:27,832 - INFO - Succès : Mise à jour effectuée pour Latitude 46.1351360000773, Longitude -1.11708600006922
2024-10-06 18:23:27,832 - INFO - Ligne 1144/2618 : Mise à jour de la date et heure pour 43.376278000024, -0.538206000342397
2024-10-06 18:23:27,844 - INFO - Succès : Mise à jour effectuée pour Latitude 43.376278000024, Longitude -0.538206000342397
2024-10-06 18:23:27,845 - INFO - Ligne 1145/2618 : Mise à jour de la date et heure pour 45.4200899997254, 4.39542200034538
2024-10-06 18:23:27,857 - INFO - Succès : Mise à jour effectuée pour Latitude 45.4200899997254, Longitude 4.39542200034538
2024-10-06 18:23:27,857 - INFO - Ligne 1146/2618 : Mise à jour de la date et heure pour 43.5240749998569, 5.44816399965644
2024-10-06 18:23:27,869 - INFO - Succès : Mise à jour effectuée pour Latitude 43.5240749998569, Longitude 5.44816399965644
2024-10-06 18:23:27,870 - INFO - Ligne 1147/2618 : Mise à jour de la date et heure pour 48.5413900000572, 2.66138900015433
2024-10-06 18:23:27,882 - INFO - Succès : Mise à jour effectuée pour Latitude 48.5413900000572, Longitude 2.66138900015433
2024-10-06 18:23:27,883 - INFO - Ligne 1148/2618 : Mise à jour de la date et heure pour 48.8916659998976, 2.34666699998761
2024-10-06 18:23:27,894 - INFO - Succès : Mise à jour effectuée pour Latitude 48.8916659998976, Longitude 2.34666699998761
2024-10-06 18:23:27,895 - INFO - Ligne 1149/2618 : Mise à jour de la date et heure pour 50.0922500001161, 3.85002999965121
2024-10-06 18:23:27,907 - INFO - Succès : Mise à jour effectuée pour Latitude 50.0922500001161, Longitude 3.85002999965121
2024-10-06 18:23:27,907 - INFO - Ligne 1150/2618 : Mise à jour de la date et heure pour 49.3583370001585, 6.15694200014625
2024-10-06 18:23:27,922 - INFO - Succès : Mise à jour effectuée pour Latitude 49.3583370001585, Longitude 6.15694200014625
2024-10-06 18:23:27,922 - INFO - Ligne 1151/2618 : Mise à jour de la date et heure pour 48.9372200002586, 2.36166700032988
2024-10-06 18:23:27,939 - INFO - Succès : Mise à jour effectuée pour Latitude 48.9372200002586, Longitude 2.36166700032988
2024-10-06 18:23:27,940 - INFO - Ligne 1152/2618 : Mise à jour de la date et heure pour 50.9498899997613, 1.76916999975983
2024-10-06 18:23:27,955 - INFO - Succès : Mise à jour effectuée pour Latitude 50.9498899997613, Longitude 1.76916999975983
2024-10-06 18:23:27,956 - INFO - Ligne 1153/2618 : Mise à jour de la date et heure pour 50.9498899997613, 1.76916999975983
2024-10-06 18:23:27,971 - INFO - Succès : Mise à jour effectuée pour Latitude 50.9498899997613, Longitude 1.76916999975983
2024-10-06 18:23:27,973 - INFO - Ligne 1154/2618 : Mise à jour de la date et heure pour 47.252776999898, -1.57333299992586
2024-10-06 18:23:27,987 - INFO - Succès : Mise à jour effectuée pour Latitude 47.252776999898, Longitude -1.57333299992586
2024-10-06 18:23:27,988 - INFO - Ligne 1155/2618 : Mise à jour de la date et heure pour 49.4359320000813, 2.08429199995963
2024-10-06 18:23:28,003 - INFO - Succès : Mise à jour effectuée pour Latitude 49.4359320000813, Longitude 2.08429199995963
2024-10-06 18:23:28,004 - INFO - Ligne 1156/2618 : Mise à jour de la date et heure pour 45.2796999998768, 5.882199999603
2024-10-06 18:23:28,018 - INFO - Succès : Mise à jour effectuée pour Latitude 45.2796999998768, Longitude 5.882199999603
2024-10-06 18:23:28,019 - INFO - Ligne 1157/2618 : Mise à jour de la date et heure pour 45.1806900002892, 5.72062499982689
